,Unnamed: 0,has_null,age,age_o,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sincere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,like,guess_prob_liked,met,match,age_gap,age_gap_abs,same_race,same_race_point,attractive_p,sincere_partner_p,intelligence_p,funny_p,ambition_p,shared_interests_p,attractive_m,sincere_partner_m,intelligence_m,funny_m,ambition_m,shared_interests_m,gender_male,race_Asian/PacificIslander/Asian-American,race_Black/AfricanAmerican,race_European/Caucasian-American,race_Latino/HispanicAmerican,race_Other,race_o_Asian/PacificIslander/Asian-American,race_o_Black/AfricanAmerican,race_o_European/Caucasian-American,race_o_Latino/HispanicAmerican,race_o_Other
496,496,0,24.0,22.0,6.0,4.0,30.0,15.0,25.0,25.0,5.0,0.0,3.0,5.0,5.0,6.0,5.0,3.0,20.0,20.0,20.0,15.0,15.0,10.0,8.0,5.0,6.0,7.0,5.0,5.0,0.5,2.0,5.0,7.0,3.0,0.0,0,-2.0,2.0,-1,-6.0,90.0,75.0,125.0,150.0,25.0,0.0,160.0,100.0,120.0,105.0,75.0,50.0,0,0,0,0,1,0,0,0,1,0,0
497,497,1,24.0,25.0,6.0,4.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,8.0,7.0,8.0,4.0,5.0,20.0,20.0,20.0,15.0,15.0,10.0,5.0,7.0,7.0,7.0,9.0,-99.0,-0.32,2.0,5.0,6.0,3.0,0.0,0,1.0,1.0,-1,-6.0,140.0,160.0,140.0,160.0,20.0,75.0,100.0,140.0,140.0,105.0,135.0,-99.0,0,0,0,0,1,0,1,0,0,0,0
498,498,1,24.0,27.0,6.0,4.0,35.0,10.0,20.0,15.0,10.0,10.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,20.0,20.0,20.0,15.0,15.0,10.0,5.0,6.0,8.0,10.0,8.0,-99.0,0.02,2.0,5.0,7.0,5.0,0.0,0,3.0,3.0,-1,-6.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,100.0,120.0,160.0,150.0,120.0,-99.0,0,0,0,0,1,0,0,1,0,0,0
499,499,1,24.0,23.0,6.0,4.0,25.0,10.0,35.0,15.0,0.0,15.0,1.0,8.0,8.0,8.0,8.0,9.0,20.0,20.0,20.0,15.0,15.0,10.0,3.0,1.0,8.0,1.0,9.0,-99.0,-0.46,2.0,5.0,1.0,1.0,1.0,0,-1.0,1.0,-1,-6.0,25.0,80.0,280.0,120.0,0.0,135.0,60.0,20.0,160.0,15.0,135.0,-99.0,0,0,0,0,1,0,0,0,1,0,0
500,500,1,24.0,21.0,6.0,4.0,15.0,20.0,15.0,30.0,5.0,15.0,4.0,6.0,6.0,6.0,7.0,5.0,20.0,20.0,20.0,15.0,15.0,10.0,3.0,9.0,9.0,6.0,9.0,-99.0,0.01,2.0,5.0,6.0,2.0,0.0,0,-3.0,3.0,-1,-6.0,60.0,120.0,90.0,180.0,35.0,75.0,60.0,180.0,180.0,90.0,135.0,-99.0,0,0,0,0,1,0,0,0,1,0,0
501,501,1,24.0,28.0,6.0,4.0,40.0,15.0,20.0,10.0,5.0,10.0,5.0,8.0,8.0,7.0,9.0,6.0,20.0,20.0,20.0,15.0,15.0,10.0,8.0,7.0,9.0,5.0,5.0,-99.0,0.72,2.0,5.0,7.0,5.0,0.0,0,4.0,4.0,-1,-6.0,200.0,120.0,160.0,70.0,45.0,60.0,160.0,140.0,180.0,75.0,75.0,-99.0,0,0,0,0,1,0,0,0,1,0,0
502,502,1,24.0,28.0,6.0,4.0,40.0,20.0,20.0,20.0,0.0,0.0,3.0,8.0,7.0,8.0,7.0,5.0,20.0,20.0,20.0,15.0,15.0,10.0,4.0,8.0,8.0,5.0,6.0,-99.0,0.54,2.0,5.0,5.0,3.0,-99.0,0,4.0,4.0,-1,-6.0,120.0,160.0,140.0,160.0,0.0,0.0,80.0,160.0,160.0,75.0,90.0,-99.0,0,0,0,0,1,0,0,0,1,0,0
503,503,1,24.0,23.0,6.0,4.0,20.0,25.0,25.0,10.0,10.0,10.0,5.0,9.0,10.0,9.0,10.0,9.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,7.0,8.0,10.0,7.0,-99.0,-0.08,2.0,5.0,7.0,3.0,0.0,0,-1.0,1.0,-1,-6.0,100.0,225.0,250.0,90.0,100.0,90.0,120.0,140.0,160.0,150.0,105.0,-99.0,0,0,0,0,1,0,0,1,0,0,0
504,504,0,25.0,21.0,9.0,6.0,12.0,18.0,20.0,16.0,16.0,18.0,6.0,8.0,7.0,9.0,5.0,7.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,10.0,6.0,4.0,7.0,-0.23,3.0,2.0,4.0,1.0,0.0,0,4.0,4.0,1,9.0,72.0,144.0,140.0,144.0,80.0,126.0,75.0,200.0,250.0,120.0,40.0,0.0,1,1,0,0,0,0,1,0,0,0,0
505,505,0,25.0,27.0,9.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,5.0,7.0,7.0,6.0,7.0,5.0,25.0,20.0,25.0,20.0,10.0,0.0,4.0,10.0,8.0,8.0,6.0,4.0,0.29,3.0,2.0,3.0,1.0,0.0,0,-2.0,2.0,-1,-9.0,100.0,140.0,140.0,60.0,70.0,100.0,100.0,200.0,200.0,160.0,60.0,0.0,1,1,0,0,0,0,0,1,0,0,0
506,506,0,25.0,21.0,9.0,6.0,10.0,20.0,40.0,10.0,10.0,10.0,5.0,7.0,6.0,6.0,6.0,7.0,25.0,20.0,25.0,20.0,10.0,0.0,5.0,4.0,3.0,7.0,4.0,3.0,0.22,3.0,2.0,1.0,1.0,0.0,0,4.0,4.0,1,9.0,50.0,140.0,240.0,60.0,60.0,70.0,125.0,80.0,75.0,140.0,40.0,0.0,1,1,0,0,0,0,1,0,0,0,0
507,507,1,25.0,27.0,9.0,6.0,10.0,20.0,20.0,15.0,20.0,15.0,5.0,6.0,7.0,7.0,7.0,-99.0,25.0,20.0,25.0,20.0,10.0,0.0,5.0,10.0,9.0,9.0,8.0,5.0,-0.31,3.0,2.0,2.0,3.0,0.0,0,-2.0,2.0,-1,-9.0,50.0,120.0,140.0,105.0,140.0,-99.0,125.0,200.0,225.0,180.0,80.0,0.0,1,1,0,0,0,0,0,0,1,0,0
508,508,0,25.0,25.0,9.0,6.0,20.0,20.0,15.0,15.0,15.0,15.0,7.0,8.0,9.0,6.0,8.0,5.0,25.0,20.0,25.0,20.0,10.0,0.0,8.0,10.0,9.0,9.0,8.0,4.0,-0.12,3.0,2.0,3.0,1.0,0.0,0,0.0,0.0,-1,-9.0,140.0,160.0,135.0,90.0,120.0,75.0,200.0,200.0,225.0,180.0,80.0,0.0,1,1,0,0,0,0,0,0,1,0,0
509,509,0,25.0,23.0,9.0,6.0,20.0,20.0,20.0,15.0,15.0,10.0,2.0,5.0,5.0,3.0,5.0,2.0,25.0,20.0,25.0,20.0,10.0,0.0,8.0,9.0,9.0,8.0,7.0,4.0,-0.38,3.0,2.0,3.0,1.0,0.0,0,2.0,2.0,-1,-9.0,40.0,100.0,100.0,45.0,75.0,20.0,200.0,180.0,225.0,160.0,70.0,0.0,1,1,0,0,0,0,0,0,1,0,0
510,510,1,25.0,22.0,9.0,6.0,17.0,10.0,18.0,20.0,25.0,10.0,2.0,6.0,6.0,6.0,6.0,-99.0,25.0,20.0,25.0,20.0,10.0,0.0,9.0,8.0,6.0,8.0,7.0,5.0,-0.13,3.0,2.0,5.0,2.0,0.0,0,3.0,3.0,-1,-9.0,34.0,60.0,108.0,120.0,150.0,-99.0,225.0,160.0,150.0,160.0,70.0,0.0,1,1,0,0,0,0,0,0,0,1,0
511,511,1,25.0,26.0,9.0,6.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0,6.0,6.0,6.0,5.0,2.0,25.0,20.0,25.0,20.0,10.0,0.0,8.0,8.0,7.0,8.0,7.0,3.0,-99.0,3.0,2.0,6.0,2.0,0.0,0,-1.0,1.0,-1,-9.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,200.0,160.0,175.0,160.0,70.0,0.0,1,1,0,0,0,0,0,0,1,0,0
512,512,1,25.0,22.0,9.0,6.0,20.0,22.0,18.0,15.0,15.0,10.0,4.0,9.0,4.0,4.0,5.0,-99.0,25.0,20.0,25.0,20.0,10.0,0.0,5.0,6.0,3.0,4.0,3.0,3.0,0.11,3.0,2.0,1.0,-99.0,0.0,0,3.0,3.0,-1,-9.0,80.0,198.0,72.0,60.0,75.0,-99.0,125.0,120.0,75.0,80.0,30.0,0.0,1,1,0,0,0,0,0,0,1,0,0
513,513,0,25.0,23.0,9.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,3.0,6.0,6.0,5.0,6.0,5.0,25.0,20.0,25.0,20.0,10.0,0.0,6.0,6.0,8.0,7.0,8.0,4.0,0.19,3.0,2.0,2.0,1.0,0.0,0,2.0,2.0,-1,-9.0,30.0,120.0,120.0,100.0,120.0,50.0,150.0,120.0,200.0,140.0,80.0,0.0,1,1,0,0,0,0,0,0,1,0,0
514,514,0,25.0,24.0,9.0,6.0,35.0,10.0,20.0,20.0,10.0,5.0,4.0,6.0,6.0,6.0,6.0,4.0,25.0,20.0,25.0,20.0,10.0,0.0,7.0,5.0,4.0,4.0,8.0,3.0,-0.19,3.0,2.0,2.0,1.0,0.0,0,1.0,1.0,-1,-9.0,140.0,60.0,120.0,120.0,60.0,20.0,175.0,100.0,100.0,80.0,80.0,0.0,1,1,0,0,0,0,0,0,1,0,0
515,515,1,25.0,27.0,9.0,6.0,50.0,0.0,50.0,0.0,0.0,0.0,4.0,8.0,7.0,9.0,-99.0,6.0,25.0,20.0,25.0,20.0,10.0,0.0,8.0,10.0,10.0,7.0,8.0,4.0,-0.05,3.0,2.0,5.0,1.0,0.0,0,-2.0,2.0,1,9.0,200.0,0.0,350.0,0.0,-99.0,0.0,200.0,200.0,250.0,140.0,80.0,0.0,1,1,0,0,0,0,1,0,0,0,0
516,516,0,25.0,30.0,9.0,6.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,8.0,7.0,10.0,7.0,4.0,25.0,20.0,25.0,20.0,10.0,0.0,6.0,10.0,10.0,8.0,5.0,3.0,-0.29,3.0,2.0,6.0,1.0,0.0,0,-5.0,5.0,-1,-9.0,180.0,160.0,210.0,100.0,0.0,40.0,150.0,200.0,250.0,160.0,50.0,0.0,1,1,0,0,0,0,0,0,1,0,0
517,517,1,25.0,21.0,9.0,6.0,30.0,5.0,30.0,15.0,15.0,5.0,4.0,4.0,5.0,4.0,4.0,-99.0,25.0,20.0,25.0,20.0,10.0,0.0,8.0,7.0,6.0,8.0,6.0,4.0,0.01,3.0,2.0,5.0,2.0,0.0,0,4.0,4.0,1,9.0,120.0,20.0,150.0,60.0,60.0,-99.0,200.0,140.0,150.0,160.0,60.0,0.0,1,1,0,0,0,0,1,0,0,0,0
518,518,0,25.0,25.0,9.0,6.0,20.0,23.0,23.0,22.0,7.0,5.0,6.0,8.0,9.0,7.0,7.0,8.0,25.0,20.0,25.0,20.0,10.0,0.0,5.0,6.0,6.0,5.0,7.0,3.0,-0.25,3.0,2.0,3.0,1.0,0.0,0,0.0,0.0,-1,-9.0,120.0,184.0,207.0,154.0,49.0,40.0,125.0,120.0,150.0,100.0,70.0,0.0,1,1,0,0,0,0,0,0,1,0,0
519,519,0,25.0,26.0,9.0,6.0,20.0,25.0,20.0,15.0,15.0,5.0,2.0,5.0,2.0,3.0,1.0,3.0,25.0,20.0,25.0,20.0,10.0,0.0,5.0,8.0,9.0,7.0,8.0,4.0,-0.04,3.0,2.0,3.0,2.0,0.0,0,-1.0,1.0,-1,-9.0,40.0,125.0,40.0,45.0,15.0,15.0,125.0,160.0,225.0,140.0,80.0,0.0,1,1,0,0,0,0,0,0,1,0,0
520,520,0,25.0,27.0,9.0,6.0,10.0,10.0,30.0,25.0,10.0,15.0,2.0,4.0,5.0,4.0,4.0,3.0,25.0,20.0,25.0,20.0,10.0,0.0,4.0,6.0,8.0,7.0,6.0,3.0,0.13,3.0,2.0,1.0,1.0,0.0,0,-2.0,2.0,-1,-9.0,20.0,40.0,150.0,100.0,40.0,45.0,100.0,120.0,200.0,140.0,60.0,0.0,1,1,0,0,0,0,0,0,1,0,0
521,521,0,25.0,23.0,9.0,6.0,50.0,10.0,20.0,10.0,10.0,0.0,2.0,8.0,10.0,3.0,10.0,3.0,25.0,20.0,25.0,20.0,10.0,0.0,8.0,9.0,10.0,9.0,10.0,7.0,-0.15,3.0,2.0,3.0,1.0,0.0,0,2.0,2.0,-1,-9.0,100.0,80.0,200.0,30.0,100.0,0.0,200.0,180.0,250.0,180.0,100.0,0.0,1,1,0,0,0,0,0,1,0,0,0
522,522,0,25.0,24.0,9.0,6.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,7.0,9.0,9.0,9.0,8.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,9.0,10.0,4.0,4.0,0.07,3.0,2.0,3.0,1.0,0.0,0,1.0,1.0,-1,-9.0,120.0,140.0,180.0,135.0,135.0,80.0,75.0,200.0,225.0,200.0,40.0,0.0,1,1,0,0,0,0,0,0,0,1,0
523,523,1,30.0,21.0,1.0,1.0,12.0,18.0,20.0,16.0,16.0,18.0,5.0,8.0,7.0,5.0,9.0,5.0,30.0,20.0,10.0,30.0,0.0,10.0,5.0,5.0,5.0,5.0,5.0,-99.0,-0.3,7.0,3.0,5.0,-99.0,0.0,0,9.0,9.0,1,1.0,60.0,144.0,140.0,80.0,144.0,90.0,150.0,100.0,50.0,150.0,0.0,-99.0,1,1,0,0,0,0,1,0,0,0,0
524,524,1,30.0,27.0,1.0,1.0,20.0,20.0,20.0,10.0,10.0,20.0,4.0,7.0,6.0,6.0,7.0,2.0,30.0,20.0,10.0,30.0,0.0,10.0,5.0,5.0,5.0,5.0,5.0,-99.0,-0.23,7.0,3.0,5.0,-99.0,0.0,0,3.0,3.0,-1,-1.0,80.0,140.0,120.0,60.0,70.0,40.0,150.0,100.0,50.0,150.0,0.0,-99.0,1,1,0,0,0,0,0,1,0,0,0
525,525,1,30.0,21.0,1.0,1.0,10.0,20.0,40.0,10.0,10.0,10.0,5.0,7.0,7.0,6.0,6.0,7.0,30.0,20.0,10.0,30.0,0.0,10.0,8.0,8.0,8.0,8.0,8.0,-99.0,0.06,7.0,3.0,5.0,-99.0,0.0,0,9.0,9.0,1,1.0,50.0,140.0,280.0,60.0,60.0,70.0,240.0,160.0,80.0,240.0,0.0,-99.0,1,1,0,0,0,0,1,0,0,0,0
526,526,1,30.0,27.0,1.0,1.0,10.0,20.0,20.0,15.0,20.0,15.0,7.0,8.0,-99.0,-99.0,8.0,-99.0,30.0,20.0,10.0,30.0,0.0,10.0,5.0,5.0,5.0,5.0,5.0,-99.0,-0.07,7.0,3.0,5.0,-99.0,0.0,0,3.0,3.0,-1,-1.0,70.0,160.0,-99.0,-99.0,160.0,-99.0,150.0,100.0,50.0,150.0,0.0,-99.0,1,1,0,0,0,0,0,0,1,0,0
527,527,1,30.0,25.0,1.0,1.0,20.0,20.0,15.0,15.0,15.0,15.0,5.0,8.0,8.0,6.0,8.0,5.0,30.0,20.0,10.0,30.0,0.0,10.0,5.0,5.0,5.0,5.0,5.0,-99.0,0.09,7.0,3.0,5.0,-99.0,0.0,0,5.0,5.0,-1,-1.0,100.0,160.0,120.0,90.0,120.0,75.0,150.0,100.0,50.0,150.0,0.0,-99.0,1,1,0,0,0,0,0,0,1,0,0
528,528,1,30.0,23.0,1.0,1.0,20.0,20.0,20.0,15.0,15.0,10.0,2.0,5.0,5.0,3.0,5.0,2.0,30.0,20.0,10.0,30.0,0.0,10.0,5.0,5.0,5.0,5.0,5.0,-99.0,-0.05,7.0,3.0,5.0,-99.0,0.0,0,7.0,7.0,-1,-1.0,40.0,100.0,100.0,45.0,75.0,20.0,150.0,100.0,50.0,150.0,0.0,-99.0,1,1,0,0,0,0,0,0,1,0,0
529,529,1,30.0,22.0,1.0,1.0,17.0,10.0,18.0,20.0,25.0,10.0,1.0,6.0,4.0,2.0,1.0,-99.0,30.0,20.0,10.0,30.0,0.0,10.0,8.0,8.0,8.0,8.0,8.0,-99.0,-0.04,7.0,3.0,8.0,-99.0,0.0,0,8.0,8.0,-1,-1.0,17.0,60.0,72.0,40.0,25.0,-99.0,240.0,160.0,80.0,240.0,0.0,-99.0,1,1,0,0,0,0,0,0,0,1,0
530,530,1,30.0,26.0,1.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.0,6.0,5.0,4.0,5.0,2.0,30.0,20.0,10.0,30.0,0.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,-99.0,7.0,3.0,5.0,-99.0,0.0,0,4.0,4.0,-1,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,240.0,160.0,80.0,240.0,0.0,80.0,1,1,0,0,0,0,0,0,1,0,0
531,531,1,30.0,22.0,1.0,1.0,20.0,22.0,18.0,15.0,15.0,10.0,4.0,8.0,6.0,3.0,6.0,-99.0,30.0,20.0,10.0,30.0,0.0,10.0,8.0,8.0,8.0,8.0,8.0,-99.0,-0.57,7.0,3.0,8.0,-99.0,0.0,0,8.0,8.0,-1,-1.0,80.0,176.0,108.0,45.0,90.0,-99.0,240.0,160.0,80.0,240.0,0.0,-99.0,1,1,0,0,0,0,0,0,1,0,0
532,532,1,30.0,23.0,1.0,1.0,10.0,20.0,20.0,20.0,20.0,10.0,8.0,9.0,8.0,5.0,9.0,5.0,30.0,20.0,10.0,30.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,-99.0,-0.44,7.0,3.0,7.0,-99.0,0.0,0,7.0,7.0,-1,-1.0,80.0,180.0,160.0,100.0,180.0,50.0,300.0,200.0,100.0,300.0,0.0,-99.0,1,1,0,0,0,0,0,0,1,0,0
533,533,1,30.0,24.0,1.0,1.0,35.0,10.0,20.0,20.0,10.0,5.0,3.0,6.0,6.0,3.0,6.0,2.0,30.0,20.0,10.0,30.0,0.0,10.0,8.0,8.0,8.0,8.0,8.0,-99.0,-0.43,7.0,3.0,8.0,-99.0,0.0,0,6.0,6.0,-1,-1.0,105.0,60.0,120.0,60.0,60.0,10.0,240.0,160.0,80.0,240.0,0.0,-99.0,1,1,0,0,0,0,0,0,1,0,0
534,534,1,30.0,27.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,8.0,9.0,-99.0,9.0,7.0,30.0,20.0,10.0,30.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,-99.0,-0.22,7.0,3.0,8.0,-99.0,0.0,0,3.0,3.0,1,1.0,350.0,0.0,450.0,-99.0,0.0,0.0,300.0,200.0,100.0,300.0,0.0,-99.0,1,1,0,0,0,0,1,0,0,0,0
535,535,1,30.0,30.0,1.0,1.0,30.0,20.0,30.0,10.0,0.0,10.0,2.0,6.0,7.0,4.0,6.0,2.0,30.0,20.0,10.0,30.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,-99.0,0.41,7.0,3.0,8.0,-99.0,0.0,0,0.0,0.0,-1,-1.0,60.0,120.0,210.0,40.0,0.0,20.0,300.0,200.0,100.0,300.0,0.0,-99.0,1,1,0,0,0,0,0,0,1,0,0
536,536,1,30.0,21.0,1.0,1.0,30.0,5.0,30.0,15.0,15.0,5.0,3.0,4.0,7.0,4.0,4.0,-99.0,30.0,20.0,10.0,30.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,-99.0,-0.2,7.0,3.0,8.0,-99.0,0.0,0,9.0,9.0,1,1.0,90.0,20.0,210.0,60.0,60.0,-99.0,300.0,200.0,100.0,300.0,0.0,-99.0,1,1,0,0,0,0,1,0,0,0,0
537,537,1,30.0,25.0,1.0,1.0,20.0,23.0,23.0,22.0,7.0,5.0,5.0,9.0,8.0,6.0,7.0,6.0,30.0,20.0,10.0,30.0,0.0,10.0,10.0,5.0,10.0,5.0,5.0,-99.0,-0.27,7.0,3.0,-99.0,-99.0,0.0,0,5.0,5.0,-1,-1.0,100.0,207.0,184.0,132.0,49.0,30.0,300.0,100.0,100.0,150.0,0.0,-99.0,1,1,0,0,0,0,0,0,1,0,0
538,538,1,30.0,26.0,1.0,1.0,20.0,25.0,20.0,15.0,15.0,5.0,1.0,2.0,2.0,1.0,8.0,2.0,30.0,20.0,10.0,30.0,0.0,10.0,5.0,5.0,5.0,5.0,5.0,-99.0,-0.39,7.0,3.0,-99.0,-99.0,0.0,0,4.0,4.0,-1,-1.0,20.0,50.0,40.0,15.0,120.0,10.0,150.0,100.0,50.0,150.0,0.0,-99.0,1,1,0,0,0,0,0,0,1,0,0
539,539,1,30.0,27.0,1.0,1.0,10.0,10.0,30.0,25.0,10.0,15.0,2.0,5.0,6.0,3.0,4.0,3.0,30.0,20.0,10.0,30.0,0.0,10.0,5.0,5.0,5.0,5.0,5.0,-99.0,-0.14,7.0,3.0,-99.0,-99.0,0.0,0,3.0,3.0,-1,-1.0,20.0,50.0,180.0,75.0,40.0,45.0,150.0,100.0,50.0,150.0,0.0,-99.0,1,1,0,0,0,0,0,0,1,0,0
540,540,1,30.0,23.0,1.0,1.0,50.0,10.0,20.0,10.0,10.0,0.0,1.0,1.0,10.0,1.0,10.0,1.0,30.0,20.0,10.0,30.0,0.0,10.0,5.0,5.0,5.0,5.0,5.0,-99.0,-0.19,7.0,3.0,-99.0,-99.0,0.0,0,7.0,7.0,-1,-1.0,50.0,10.0,200.0,10.0,100.0,0.0,150.0,100.0,50.0,150.0,0.0,-99.0,1,1,0,0,0,0,0,1,0,0,0
541,541,1,30.0,24.0,1.0,1.0,20.0,20.0,20.0,15.0,15.0,10.0,3.0,10.0,9.0,6.0,8.0,-99.0,30.0,20.0,10.0,30.0,0.0,10.0,5.0,5.0,5.0,10.0,5.0,-99.0,-0.43,7.0,3.0,-99.0,1.0,0.0,0,6.0,6.0,-1,-1.0,60.0,200.0,180.0,90.0,120.0,-99.0,150.0,100.0,50.0,300.0,0.0,-99.0,1,1,0,0,0,0,0,0,0,1,0
542,542,0,23.0,21.0,1.0,6.0,12.0,18.0,20.0,16.0,16.0,18.0,8.0,9.0,8.0,8.0,7.0,6.0,20.0,25.0,20.0,15.0,10.0,10.0,3.0,10.0,9.0,5.0,9.0,2.0,0.46,6.0,3.0,6.0,7.0,0.0,0,2.0,2.0,1,1.0,96.0,162.0,160.0,128.0,112.0,108.0,60.0,250.0,180.0,75.0,90.0,20.0,1,1,0,0,0,0,1,0,0,0,0
543,543,0,23.0,27.0,1.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,5.0,6.0,6.0,5.0,6.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,3.0,6.0,8.0,5.0,5.0,1.0,0.44,6.0,3.0,2.0,1.0,0.0,0,-4.0,4.0,-1,-1.0,100.0,120.0,120.0,50.0,60.0,60.0,60.0,150.0,160.0,75.0,50.0,10.0,1,1,0,0,0,0,0,1,0,0,0
544,544,1,23.0,21.0,1.0,6.0,10.0,20.0,40.0,10.0,10.0,10.0,6.0,6.0,7.0,6.0,6.0,6.0,20.0,25.0,20.0,15.0,10.0,10.0,6.0,10.0,9.0,8.0,9.0,-99.0,0.41,6.0,3.0,8.0,8.0,0.0,0,2.0,2.0,1,1.0,60.0,120.0,280.0,60.0,60.0,60.0,120.0,250.0,180.0,120.0,90.0,-99.0,1,1,0,0,0,0,1,0,0,0,0
545,545,1,23.0,27.0,1.0,6.0,10.0,20.0,20.0,15.0,20.0,15.0,6.0,8.0,-99.0,7.0,-99.0,-99.0,20.0,25.0,20.0,15.0,10.0,10.0,7.0,6.0,7.0,9.0,8.0,2.0,0.09,6.0,3.0,3.0,1.0,0.0,0,-4.0,4.0,-1,-1.0,60.0,160.0,-99.0,105.0,-99.0,-99.0,140.0,150.0,140.0,135.0,80.0,20.0,1,1,0,0,0,0,0,0,1,0,0
546,546,1,23.0,25.0,1.0,6.0,20.0,20.0,15.0,15.0,15.0,15.0,6.0,7.0,8.0,7.0,9.0,7.0,20.0,25.0,20.0,15.0,10.0,10.0,8.0,9.0,7.0,7.0,5.0,-99.0,0.58,6.0,3.0,8.0,6.0,0.0,0,-2.0,2.0,-1,-1.0,120.0,140.0,120.0,105.0,135.0,105.0,160.0,225.0,140.0,105.0,50.0,-99.0,1,1,0,0,0,0,0,0,1,0,0
547,547,1,23.0,23.0,1.0,6.0,20.0,20.0,20.0,15.0,15.0,10.0,2.0,5.0,5.0,3.0,7.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,7.0,8.0,8.0,9.0,8.0,-99.0,0.04,6.0,3.0,7.0,4.0,0.0,0,0.0,0.0,-1,-1.0,40.0,100.0,100.0,45.0,105.0,30.0,140.0,200.0,160.0,135.0,80.0,-99.0,1,1,0,0,0,0,0,0,1,0,0
548,548,1,23.0,22.0,1.0,6.0,17.0,10.0,18.0,20.0,25.0,10.0,1.0,4.0,6.0,2.0,6.0,1.0,20.0,25.0,20.0,15.0,10.0,10.0,8.0,9.0,8.0,9.0,8.0,-99.0,-0.07,6.0,3.0,9.0,6.0,0.0,0,1.0,1.0,-1,-1.0,17.0,40.0,108.0,40.0,150.0,10.0,160.0,225.0,160.0,135.0,80.0,-99.0,1,1,0,0,0,0,0,0,0,1,0
549,549,1,23.0,26.0,1.0,6.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.0,5.0,8.0,5.0,8.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,7.0,10.0,9.0,8.0,9.0,-99.0,-99.0,6.0,3.0,8.0,6.0,0.0,0,-3.0,3.0,-1,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,140.0,250.0,180.0,120.0,90.0,-99.0,1,1,0,0,0,0,0,0,1,0,0
550,550,1,23.0,22.0,1.0,6.0,20.0,22.0,18.0,15.0,15.0,10.0,6.0,8.0,7.0,5.0,5.0,-99.0,20.0,25.0,20.0,15.0,10.0,10.0,3.0,8.0,7.0,5.0,8.0,-99.0,0.1,6.0,3.0,4.0,1.0,0.0,0,1.0,1.0,-1,-1.0,120.0,176.0,126.0,75.0,75.0,-99.0,60.0,200.0,140.0,75.0,80.0,-99.0,1,1,0,0,0,0,0,0,1,0,0
551,551,1,23.0,23.0,1.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,6.0,7.0,8.0,7.0,8.0,7.0,20.0,25.0,20.0,15.0,10.0,10.0,4.0,7.0,7.0,6.0,6.0,-99.0,0.46,6.0,3.0,6.0,2.0,0.0,0,0.0,0.0,-1,-1.0,60.0,140.0,160.0,140.0,160.0,70.0,80.0,175.0,140.0,90.0,60.0,-99.0,1,1,0,0,0,0,0,0,1,0,0
552,552,1,23.0,24.0,1.0,6.0,35.0,10.0,20.0,20.0,10.0,5.0,4.0,5.0,6.0,5.0,6.0,4.0,20.0,25.0,20.0,15.0,10.0,10.0,8.0,7.0,8.0,2.0,9.0,-99.0,0.47,6.0,3.0,4.0,3.0,0.0,0,-1.0,1.0,-1,-1.0,140.0,50.0,120.0,100.0,60.0,20.0,160.0,175.0,160.0,30.0,90.0,-99.0,1,1,0,0,0,0,0,0,1,0,0
